sido,gugun,dong,deal_ym,aptcode,price_84m2,built_date,households
서울특별시,강남구,도곡동,202405,A13585404,282418,2016-09-02,397.0
서울특별시,강남구,도곡동,202405,A13585804,177626,1995-12-28,1094.0
서울특별시,강남구,도곡동,202405,A13586102,157181,1994-12-30,211.0
서울특별시,강남구,도곡동,202406,A10027319,185029,2016-04-22,110.0
서울특별시,강남구,도곡동,202406,A13527002,167134,2006-10-19,171.0
서울특별시,강남구,도곡동,202406,A13527004,234461,1994-12-30,231.0
서울특별시,강남구,도곡동,202406,A13527007,211110,2007-03-27,321.0
서울특별시,강남구,도곡동,202406,A13527008,167312,2005-06-02,348.0
서울특별시,강남구,도곡동,202406,A13527010,184736,1986-10-31,390.0
서울특별시,강남구,도곡동,202406,A13527011,171029,2004-11-15,414.0
서울특별시,강남구,도곡동,202406,A13527013,255906,1985-12-26,459.0
서울특별시,강남구,도곡동,202406,A13527014,158420,1999-11-26,490.0
서울특별시,강남구,도곡동,202406,A13527017,242562,2002-10-23,1297.0
서울특별시,강남구,도곡동,202406,A13527203,276519,2006-01-27,3002.0
서울특별시,강남구,도곡동,202406,A13550403,193238,1988-07-16,421.0
서울특별시,강남구,도곡동,202406,A13550502,250693,2001-12-01,732.0
서울특별시,강남구,도곡동,202406,A13585401,218018,1986-10-27,180.0
서울특별시,강남구,도곡동,202406,A13585402,224809,2003-02-28,813.0
서울특별시,강남구,도곡동,202406,A13585403,217025,2004-04-19,480.0
서울특별시,강남구,도곡동,202406,A13585404,294636,2016-09-02,397.0
서울특별시,강남구,도곡동,202406,A13585804,187829,1995-12-28,1094.0
서울특별시,강남구,도곡동,202406,B11680060,135647,2006-02-23,58.0
서울특별시,강남구,도곡동,202407,A10024793,156952,1999-01-06,132.0
서울특별시,강남구,도곡동,202407,A10027319,197730,2016-04-22,110.0
서울특별시,강남구,도곡동,202407,A13527002,168593,2006-10-19,171.0
서울특별시,강남구,도곡동,202407,A13527004,259000,1994-12-30,231.0
서울특별시,강남구,도곡동,202407,A13527005,108054,1999-11-30,232.0
서울특별시,강남구,도곡동,202407,A13527006,145387,1983-06-11,247.0
서울특별시,강남구,도곡동,202407,A13527007,221658,2007-03-27,321.0
서울특별시,강남구,도곡동,202407,A13527008,213308,2005-06-02,348.0
서울특별시,강남구,도곡동,202407,A13527010,189610,1986-10-31,390.0
서울특별시,강남구,도곡동,202407,A13527011,159408,2004-11-15,414.0
서울특별시,강남구,도곡동,202407,A13527013,219978,1985-12-26,459.0
서울특별시,강남구,도곡동,202407,A13527014,133929,1999-11-26,490.0
서울특별시,강남구,도곡동,202407,A13527016,312449,1985-12-14,620.0
서울특별시,강남구,도곡동,202407,A13527017,235352,2002-10-23,1297.0
서울특별시,강남구,도곡동,202407,A13527018,111223,2006-01-18,176.0
서울특별시,강남구,도곡동,202407,A13527203,293776,2006-01-27,3002.0
서울특별시,강남구,도곡동,202407,A13550403,192792,1988-07-16,421.0
서울특별시,강남구,도곡동,202407,A13550404,154712,2002-01-31,64.0
서울특별시,강남구,도곡동,202407,A13550502,218433,2001-12-01,732.0
서울특별시,강남구,도곡동,202407,A13585401,227347,1986-10-27,180.0
서울특별시,강남구,도곡동,202407,A13585402,222427,2003-02-28,813.0
서울특별시,강남구,도곡동,202407,A13585403,227054,2004-04-19,480.0
서울특별시,강남구,도곡동,202407,A13585404,288577,2016-09-02,397.0
서울특별시,강남구,도곡동,202407,A13585804,180636,1995-12-28,1094.0
서울특별시,강남구,도곡동,202407,A13586101,175050,1992-11-19,197.0
서울특별시,강남구,도곡동,202407,A13586102,161243,1994-12-30,211.0
서울특별시,강남구,도곡동,202407,B11680060,149596,2006-02-23,58.0
서울특별시,강남구,도곡동,202408,A10024793,160172,1999-01-06,132.0
서울특별시,강남구,도곡동,202408,A10027319,200390,2016-04-22,110.0
서울특별시,강남구,도곡동,202408,A13527002,159727,2006-10-19,171.0
서울특별시,강남구,도곡동,202408,A13527003,131345,1998-11-07,199.0
서울특별시,강남구,도곡동,202408,A13527004,217407,1994-12-30,231.0
서울특별시,강남구,도곡동,202408,A13527006,153032,1983-06-11,247.0
서울특별시,강남구,도곡동,202408,A13527007,208192,2007-03-27,321.0
서울특별시,강남구,도곡동,202408,A13527008,210432,2005-06-02,348.0
서울특별시,강남구,도곡동,202408,A13527010,195537,1986-10-31,390.0
서울특별시,강남구,도곡동,202408,A13527013,241436,1985-12-26,459.0
서울특별시,강남구,도곡동,202408,A13527017,237700,2002-10-23,1297.0
서울특별시,강남구,도곡동,202408,A13527018,127476,2006-01-18,176.0
서울특별시,강남구,도곡동,202408,A13527203,275942,2006-01-27,3002.0
서울특별시,강남구,도곡동,202408,A13550403,196254,1988-07-16,421.0
서울특별시,강남구,도곡동,202408,A13550502,230482,2001-12-01,732.0
서울특별시,강남구,도곡동,202408,A13585402,221097,2003-02-28,813.0
서울특별시,강남구,도곡동,202408,A13585403,227707,2004-04-19,480.0
서울특별시,강남구,도곡동,202408,A13585404,309654,2016-09-02,397.0
서울특별시,강남구,도곡동,202408,A13586102,163120,1994-12-30,211.0
서울특별시,강남구,도곡동,202409,A13527001,83397,2004-04-23,155.0
서울특별시,강남구,도곡동,202409,A13527004,239488,1994-12-30,231.0
서울특별시,강남구,도곡동,202409,A13527010,194065,1986-10-31,390.0
서울특별시,강남구,도곡동,202409,A13527011,173854,2004-11-15,414.0
서울특별시,강남구,도곡동,202409,A13527013,184214,1985-12-26,459.0
서울특별시,강남구,도곡동,202409,A13527014,148323,1999-11-26,490.0
서울특별시,강남구,도곡동,202409,A13527017,258134,2002-10-23,1297.0
서울특별시,강남구,도곡동,202409,A13527203,288787,2006-01-27,3002.0
서울특별시,강남구,도곡동,202409,A13550502,261876,2001-12-01,732.0
서울특별시,강남구,도곡동,202409,A13585403,208727,2004-04-19,480.0
서울특별시,강남구,도곡동,202409,A13585404,282035,2016-09-02,397.0
서울특별시,강남구,도곡동,202409,A13586101,179963,1992-11-19,197.0
서울특별시,강남구,도곡동,202410,A13527001,83923,2004-04-23,155.0
서울특별시,강남구,도곡동,202410,A13527002,161203,2006-10-19,171.0
서울특별시,강남구,도곡동,202410,A13527003,141158,1998-11-07,199.0
서울특별시,강남구,도곡동,202410,A13527006,154846,1983-06-11,247.0
서울특별시,강남구,도곡동,202410,A13527007,217178,2007-03-27,321.0
서울특별시,강남구,도곡동,202410,A13527010,198761,1986-10-31,390.0
서울특별시,강남구,도곡동,202410,A13527011,170010,2004-11-15,414.0
서울특별시,강남구,도곡동,202410,A13527014,181720,1999-11-26,490.0
서울특별시,강남구,도곡동,202410,A13527017,274009,2002-10-23,1297.0
서울특별시,강남구,도곡동,202410,A13527018,120819,2006-01-18,176.0
서울특별시,강남구,도곡동,202410,A13527203,297970,2006-01-27,3002.0
서울특별시,강남구,도곡동,202410,A13550502,247367,2001-12-01,732.0
서울특별시,강남구,도곡동,202410,A13585402,247570,2003-02-28,813.0
서울특별시,강남구,도곡동,202410,A13585403,223299,2004-04-19,480.0
서울특별시,강남구,도곡동,202410,A13585804,197749,1995-12-28,1094.0
서울특별시,강남구,도곡동,202410,A13586102,163125,1994-12-30,211.0
서울특별시,강남구,도곡동,202411,A13527001,81836,2004-04-23,155.0
서울특별시,강남구,도곡동,202411,A13527002,170112,2006-10-19,171.0
서울특별시,강남구,도곡동,202411,A13527006,150194,1983-06-11,247.0
서울특별시,강남구,도곡동,202411,A13527007,222166,2007-03-27,321.0
서울특별시,강남구,도곡동,202411,A13527010,201485,1986-10-31,390.0
서울특별시,강남구,도곡동,202411,A13527011,143538,2004-11-15,414.0
서울특별시,강남구,도곡동,202411,A13527016,351629,1985-12-14,620.0
서울특별시,강남구,도곡동,202411,A13527017,257065,2002-10-23,1297.0
서울특별시,강남구,도곡동,202411,A13527203,316827,2006-01-27,3002.0
서울특별시,강남구,도곡동,202411,A13550403,206614,1988-07-16,421.0
서울특별시,강남구,도곡동,202411,A13550502,264150,2001-12-01,732.0
서울특별시,강남구,도곡동,202411,A13585402,229184,2003-02-28,813.0
서울특별시,강남구,도곡동,202411,A13585804,207098,1995-12-28,1094.0
서울특별시,강남구,도곡동,202411,A13586101,201218,1992-11-19,197.0
서울특별시,강남구,도곡동,202411,A13586102,169043,1994-12-30,211.0
서울특별시,강남구,도곡동,202411,B11680041,137861,2007-04-27,72.0
서울특별시,강남구,도곡동,202412,A13527005,114978,1999-11-30,232.0
서울특별시,강남구,도곡동,202412,A13527008,226990,2005-06-02,348.0
서울특별시,강남구,도곡동,202412,A13527011,164283,2004-11-15,414.0
서울특별시,강남구,도곡동,202412,A13527017,262219,2002-10-23,1297.0
서울특별시,강남구,도곡동,202412,A13550403,208650,1988-07-16,421.0
서울특별시,강남구,도곡동,202412,A13550502,222294,2001-12-01,732.0
서울특별시,강남구,도곡동,202412,A13585804,198698,1995-12-28,1094.0
서울특별시,강남구,삼성동,202401,A10024435,160109,2004-07-01,59.0
서울특별시,강남구,삼성동,202401,A10026350,326403,2018-03-30,416.0
서울특별시,강남구,삼성동,202401,A13509004,200760,1998-11-16,263.0
서울특별시,강남구,삼성동,202401,A13509009,381397,2004-03-18,449.0
서울특별시,강남구,삼성동,202401,A13509010,186963,2007-03-26,713.0
서울특별시,강남구,삼성동,202401,A13509012,274450,2008-12-10,1144.0
서울특별시,강남구,삼성동,202401,A13587603,86647,2004-06-22,293.0
서울특별시,강남구,삼성동,202402,A10026350,296520,2018-03-30,416.0
서울특별시,강남구,삼성동,202402,A13509004,161076,1998-11-16,263.0
서울특별시,강남구,삼성동,202402,A13509009,304690,2004-03-18,449.0
서울특별시,강남구,삼성동,202402,A13509010,210865,2007-03-26,713.0
서울특별시,강남구,삼성동,202402,B11680020,119916,2005-11-01,118.0
서울특별시,강남구,삼성동,202403,A10026350,276716,2018-03-30,416.0
서울특별시,강남구,삼성동,202403,A13509006,222421,1998-11-06,304.0
서울특별시,강남구,삼성동,202403,A13550701,285269,2004-12-29,298.0
서울특별시,강남구,삼성동,202403,B11680020,159498,2005-11-01,118.0
서울특별시,강남구,삼성동,202404,A10024131,334251,2021-09-17,679.0
서울특별시,강남구,삼성동,202404,A10026350,275341,2018-03-30,416.0
서울특별시,강남구,삼성동,202404,A13509003,233087,1998-07-27,252.0
서울특별시,강남구,삼성동,202404,A13509007,222014,2000-04-15,339.0
서울특별시,강남구,삼성동,202404,A13509009,302858,2004-03-18,449.0
서울특별시,강남구,삼성동,202404,A13509010,236040,2007-03-26,713.0
서울특별시,강남구,삼성동,202404,A13509012,262945,2008-12-10,1144.0
서울특별시,강남구,삼성동,202404,A13570501,253934,2008-12-10,926.0
서울특별시,강남구,삼성동,202405,A10026350,288578,2018-03-30,416.0
서울특별시,강남구,삼성동,202405,A13509001,212698,1999-04-16,198.0
서울특별시,강남구,삼성동,202405,A13509004,153389,1998-11-16,263.0
서울특별시,강남구,삼성동,202405,A13509005,202185,2007-05-25,275.0
서울특별시,강남구,삼성동,202405,A13509006,204730,1998-11-06,304.0
서울특별시,강남구,삼성동,202405,A13509009,315610,2004-03-18,449.0
서울특별시,강남구,삼성동,202405,A13509010,245598,2007-03-26,713.0
서울특별시,강남구,삼성동,202405,A13509012,286210,2008-12-10,1144.0
서울특별시,강남구,삼성동,202405,A13587603,73945,2004-06-22,293.0
서울특별시,강남구,삼성동,202405,B11680020,168025,2005-11-01,118.0
서울특별시,강남구,삼성동,202406,A10024131,327663,2021-09-17,679.0
서울특별시,강남구,삼성동,202406,A13509006,217585,1998-11-06,304.0
서울특별시,강남구,삼성동,202406,A13509007,210852,2000-04-15,339.0
서울특별시,강남구,삼성동,202406,A13509010,208256,2007-03-26,713.0
서울특별시,강남구,삼성동,202406,A13509012,262886,2008-12-10,1144.0
서울특별시,강남구,삼성동,202406,A13509101,222167,1992-05-15,167.0
서울특별시,강남구,삼성동,202406,A13550701,287381,2004-12-29,298.0
서울특별시,강남구,삼성동,202406,A13570501,269232,2008-12-10,926.0
서울특별시,강남구,삼성동,202407,A10024131,362167,2021-09-17,679.0
서울특별시,강남구,삼성동,202407,A10026350,350229,2018-03-30,416.0
서울특별시,강남구,삼성동,202407,A13509001,211985,1999-04-16,198.0
서울특별시,강남구,삼성동,202407,A13509003,239170,1998-07-27,252.0
서울특별시,강남구,삼성동,202407,A13509004,201186,1998-11-16,263.0
서울특별시,강남구,삼성동,202407,A13509005,214174,2007-05-25,275.0
서울특별시,강남구,삼성동,202407,A13509006,202618,1998-11-06,304.0
서울특별시,강남구,삼성동,202407,A13509007,230847,2000-04-15,339.0
서울특별시,강남구,삼성동,202407,A13509009,315941,2004-03-18,449.0
서울특별시,강남구,삼성동,202407,A13509010,228632,2007-03-26,713.0
서울특별시,강남구,삼성동,202407,A13509012,270556,2008-12-10,1144.0
서울특별시,강남구,삼성동,202407,A13550701,203152,2004-12-29,298.0
서울특별시,강남구,삼성동,202407,A13570501,251210,2008-12-10,926.0
서울특별시,강남구,삼성동,202407,A13587603,78323,2004-06-22,293.0
서울특별시,강남구,삼성동,202408,A10024131,331087,2021-09-17,679.0
서울특별시,강남구,삼성동,202408,A13509001,216770,1999-04-16,198.0
서울특별시,강남구,삼성동,202408,A13509003,239170,1998-07-27,252.0
서울특별시,강남구,삼성동,202408,A13509004,183807,1998-11-16,263.0
서울특별시,강남구,삼성동,202408,A13509006,190883,1998-11-06,304.0
서울특별시,강남구,삼성동,202408,A13509007,210509,2000-04-15,339.0
서울특별시,강남구,삼성동,202408,A13509009,330769,2004-03-18,449.0
서울특별시,강남구,삼성동,202408,A13509010,239526,2007-03-26,713.0
서울특별시,강남구,삼성동,202408,A13509012,297441,2008-12-10,1144.0
서울특별시,강남구,삼성동,202408,A13509101,227309,1992-05-15,167.0
서울특별시,강남구,삼성동,202408,A13550701,219740,2004-12-29,298.0
서울특별시,강남구,삼성동,202408,A13570501,280829,2008-12-10,926.0
서울특별시,강남구,삼성동,202408,A13587603,73945,2004-06-22,293.0
서울특별시,강남구,삼성동,202409,A10024819,227665,2001-12-27,127.0
서울특별시,강남구,삼성동,202409,A13509005,214085,2007-05-25,275.0
서울특별시,강남구,삼성동,202409,A13509006,247749,1998-11-06,304.0
서울특별시,강남구,삼성동,202409,A13509007,243128,2000-04-15,339.0
서울특별시,강남구,삼성동,202409,A13509012,284200,2008-12-10,1144.0
서울특별시,강남구,삼성동,202409,A13509101,194701,1992-05-15,167.0
서울특별시,강남구,삼성동,202410,A10024819,238305,2001-12-27,127.0
서울특별시,강남구,삼성동,202410,A10026350,322229,2018-03-30,416.0
서울특별시,강남구,삼성동,202410,A13509007,213258,2000-04-15,339.0
서울특별시,강남구,삼성동,202410,A13509010,242615,2007-03-26,713.0
서울특별시,강남구,삼성동,202410,A13509012,278650,2008-12-10,1144.0
서울특별시,강남구,삼성동,202410,A13509101,219392,1992-05-15,167.0
서울특별시,강남구,삼성동,202410,A13570501,298149,2008-12-10,926.0
서울특별시,강남구,삼성동,202411,A13509004,233749,1998-11-16,263.0
서울특별시,강남구,삼성동,202411,A13509007,219672,2000-04-15,339.0
서울특별시,강남구,삼성동,202411,A13509010,243065,2007-03-26,713.0
