complex_name,unmatched_count,gugun,dong,jibun
공덕더샵,6,마포구,공덕동,478
극동그린,6,성동구,옥수동,436
광진파크프라이빗,6,광진구,구의동,670
아스하임(111-102),6,광진구,화양동,111-102
구로지웰,6,구로구,구로동,1287
구의강변우성아파트,6,광진구,구의동,546-7
궁전,6,양천구,신월동,127-1
아르지움주상복합,6,은평구,응암동,577-7
리버타워,6,영등포구,여의도동,61-5
아그네스풍림아이원,6,은평구,역촌동,31-6
현대13차(208~211동),6,강남구,압구정동,448
금강에스쁘아,6,양천구,목동,753-1
용산파크타워(24-0),6,용산구,용산동5가,24
금용,6,도봉구,창동,809
길음뉴타운신안파크아파트,6,성북구,길음동,635-168
낙성대현대아파트,6,관악구,봉천동,179-58
남광아파트,6,강서구,화곡동,917-5
예성그랑펠리체,6,관악구,남현동,1138
광장자이,6,광진구,광장동,581
마곡드림힐,6,강서구,방화동,872
치현마을동일스위트리버,6,강서구,방화동,880
거장메카,6,은평구,녹번동,183-2
강서아이파크,6,강서구,화곡동,980-21
강일리버파크1단지,6,강동구,강일동,665
신동아아파트4,6,도봉구,방학동,732
매봉삼성,6,강남구,도곡동,966
현대이에스에이아파트,6,서초구,서초동,1338
거성학마을아파트,6,도봉구,방학동,701-15
우당,6,양천구,신월동,506-1
건영월드컵,6,마포구,중동,393
공작,6,영등포구,여의도동,21-2
마젤란,6,구로구,고척동,338
"마제스타시티(힐스테이트서리풀101,102동)",6,서초구,서초동,1498-5
경남아너스빌2차,6,동작구,사당동,1135
경희궁자이(4단지),6,종로구,교북동,126
고덕리엔파크1단지,6,강동구,강일동,707
현대멤피스,6,서초구,방배동,772-13
염창2차보람,6,강서구,염창동,271-4
한양수자인어반게이트,6,강남구,논현동,221-7
한양I-Class,6,중구,황학동,787
강동헤리티지자이,6,강동구,길동,160
두산5,6,중랑구,면목동,1522-1
신성미소지움3차아파트,6,양천구,신월동,1045
대주파크빌아파트,6,노원구,공릉동,751
대치SKVIEW,6,강남구,대치동,1029
오목교벽산블루밍,6,영등포구,양평동2가,39-1
도림청구,6,영등포구,도림동,221-1
독산현대,6,금천구,독산동,293-10
돈암동일하이빌,6,성북구,동소문동5가,120
신원아파트,6,노원구,공릉동,370-4
대원칸타빌3,6,양천구,목동,944
동도센트리움,6,도봉구,창동,827
신송타워,6,강서구,등촌동,662-3
풍림아이원플러스,6,서초구,서초동,1338-1
와이즈플레이스,6,금천구,시흥동,882-61
신원,6,중랑구,망우동,573
동아타운,6,관악구,봉천동,1629-2
동양크레오아파트,6,도봉구,방학동,740
한건,6,강동구,길동,237
오류동삼전솔하임,6,구로구,오류동,9-231
노원IPARK,6,노원구,상계동,1318
대동아파트,6,성북구,정릉동,1022
논현아이파크,6,강남구,논현동,225-6
한양1,6,도봉구,쌍문동,388-33
쌍문동삼성래미안,6,도봉구,쌍문동,725
한신한강,6,성동구,성수동2가,442
예원캐슬,6,중랑구,망우동,508-34
다우훼밀리,6,중랑구,신내동,796
래미안원펜타스,6,서초구,반포동,12
대림2차,6,마포구,용강동,501
대우한강베네시티,6,강동구,천호동,425-5
대림역와이즈플레이스,6,구로구,구로동,98-4
대림현대,6,영등포구,대림동,946-1
대방샤인힐,6,양천구,신월동,1017
신사성원,6,은평구,신사동,360
대아2차아파트,6,노원구,공릉동,492-1
대우아이빌,6,서초구,잠원동,42-13
대우트럼프월드II,6,영등포구,여의도동,48
강변동양,6,성동구,성수동1가,479-1
동양파라곤,6,강남구,논현동,245
미동,6,서대문구,충정로3가,189-8
가람,6,강남구,일원동,735
가락미륭아파트,6,송파구,가락동,138
목동우성3,6,양천구,신정동,338
방배3차현대홈타운,6,서초구,방배동,2233
훼미리하우스138,6,영등포구,당산동,121-108
에스케이,6,광진구,중곡동,292
urbanplace,6,서초구,서초동,1337-3
진도3차아파트,6,금천구,독산동,1136
홍은동아더프라임,6,서대문구,홍은동,439-1
홍은동풍림아이원,6,서대문구,홍은동,460
홍은미성,6,서대문구,홍은동,186-1
문래두산위브,6,영등포구,문래동5가,14
DMC두산위브,6,서대문구,북가좌동,459
문래미원,6,영등포구,문래동6가,54
DMC상암센트럴파크1단지,6,마포구,상암동,1630
SKVIEW,6,구로구,신도림동,432-1
SG타워,6,중랑구,상봉동,128-10
효성하이타운아파트,6,도봉구,방학동,739
여의휴젠느,6,영등포구,영등포동7가,94-99
문정가락현대1차,6,송파구,문정동,3
신도림LG자이,6,구로구,구로동,42
진로유통조합대림,6,노원구,중계동,78
신도림3차푸르지오,6,구로구,신도림동,435-10
미도,6,노원구,상계동,766-1
효성네오인텔리안,6,강북구,번동,418-3
DMC휴먼빌아파트,6,서대문구,북가좌동,456
신대방경남,6,동작구,신대방동,712
신도림 아르디에,6,구로구,신도림동,695
3RU-City,6,서대문구,창천동,510-2
반포센트레빌아스테리움,6,서초구,반포동,1344
천왕이펜하우스4단지,6,구로구,천왕동,273
중앙화곡하이츠,6,강서구,화곡동,351-89
방화4단지,6,강서구,방화동,831
힐스테이트홍은포레스트,6,서대문구,홍은동,470
천왕이펜하우스6단지,6,구로구,천왕동,275
명지해드는터,6,양천구,신정동,1300
중앙아파트,6,금천구,독산동,333-24
히페리온리버팰리스,6,성동구,송정동,67-5
여의도더리브스타일,6,영등포구,영등포동1가,94-2
회기힐스테이트,6,동대문구,회기동,351
휘경동일하이빌,6,동대문구,휘경동,365
휘경제이스카이아파트,6,동대문구,휘경동,369
일신건영,5,구로구,구로동,1261
한신1차,5,노원구,상계동,135
센시티16,5,동대문구,답십리동,488-18
힐스테이트송파위례,5,송파구,장지동,883
동방,5,양천구,신월동,607-1
상리제나우스,5,성동구,하왕십리동,966-18
한스빌(836),5,강남구,역삼동,836
상림마을6단지푸르지오(615~621동)BL1-6,5,은평구,진관동,1
왕궁,5,용산구,이촌동,300-11
당산롯데캐슬프레스티지,5,영등포구,당산동4가,99
DMC월드,5,은평구,증산동,250
답십리한화,5,동대문구,답십리동,994
한신3차,5,노원구,상계동,458
대주피오레,5,은평구,응암동,669-1
풍림(1차),5,강남구,삼성동,106
성재센트리움아파트,5,강서구,화곡동,143-6
동성타워프라자,5,중랑구,신내동,786
심미에셈빌,5,양천구,신정동,883
동아코아아파트,5,강동구,천호동,563
우솔마을서초리슈빌S아파트,5,서초구,우면동,764
FIRSTVIEW,5,강북구,수유동,274-3
상암월드컵파크10단지,5,마포구,상암동,1736
효민아크로뷰,5,은평구,갈현동,395-2
더샵스타리버,5,송파구,신천동,11-8
더클래스,5,중랑구,상봉동,85-4
후암미주,5,용산구,후암동,423-1
하이페리온,5,강남구,도곡동,968
대원그린아파트,5,도봉구,방학동,444-31
한국개나리,5,동작구,대방동,504
하나세인스톤1차,5,구로구,구로동,110-8
성원쌍떼빌팰리스,5,서대문구,연희동,742
삼창,5,노원구,월계동,448-3
여의도리미티오148,5,영등포구,영등포동2가,139
에스엠해그린,5,강동구,암사동,472-18
신촌금호,5,마포구,창전동,438
세종그랑시아,5,양천구,목동,722-5
프리가,5,영등포구,신길동,65-21
대아아파트1차,5,노원구,공릉동,740
소담빌,5,노원구,상계동,330-29
에스아이팰리스장안센텀,5,동대문구,장안동,416-1
한라비발디스튜디오193,5,서초구,서초동,1363-25
우정하이비전2,5,관악구,신림동,1726
신촌포스빌,5,마포구,노고산동,1-3
DMC문영퀸즈파크아파트,5,은평구,증산동,254
대호,5,노원구,중계동,591
프라비다1,5,관악구,봉천동,869-3
DMC센트럴자이(3단지),5,은평구,증산동,258
대림역삼,5,강남구,역삼동,761-10
대흥동세양,5,마포구,대흥동,802
강동큐브,5,강동구,길동,456-3
한양수자인,5,성북구,동선동4가,295-1
쌍용남산플래티넘,5,중구,회현동2가,87
형인허브빌아파트301동,5,동대문구,장안동,561
현대아파트101동,5,강남구,삼성동,6
유원목동,5,양천구,신정동,87-39
가산지웰에스테이트2차,5,금천구,가산동,143-6
유림노르웨이숲(919-1),5,강서구,화곡동,919-1
은하,5,영등포구,여의도동,52
경원,5,중랑구,신내동,449-1
경향렉스빌,5,동작구,상도동,445
경희궁의아침4단지,5,종로구,내수동,73
응암아네스트,5,은평구,응암동,88-8
경희궁파크팰리스,5,종로구,내수동,95
아차산포레안,5,광진구,구의동,663
서초금호어울림,5,서초구,서초동,1467-97
송파레미니스,5,송파구,오금동,616
서초2차e-편한세상,5,서초구,서초동,1529
은평뉴타운꿈에그린,5,은평구,진관동,66
현대웰하임(201동),5,강동구,길동,343-2
갑을,5,송파구,풍납동,214-6
강남 더샵 포레스트,5,강남구,수서동,799
강변월드메르디앙,5,강서구,염창동,240-1
압구정대원칸타빌아파트,5,강남구,신사동,659
강변한신코아,5,마포구,마포동,350
강서센트레빌3차,5,강서구,방화동,893
강남서해그랑블,5,강남구,역삼동,796-29
강서크라운팰리스,5,강서구,화곡동,998-5
암사동한솔,5,강동구,암사동,419
갑을아파트,5,종로구,평창동,595
암사e편한세상,5,강동구,암사동,422-26
연희웨스트팰리스,5,서대문구,연희동,746
현대조합,5,도봉구,창동,813
은평뉴타운 제각말 푸르지오(5-3단지),5,은평구,진관동,94
강나루2현대,5,강서구,가양동,448
현대의보아파트,5,구로구,구로동,642-33
현대까르띠에710,5,강남구,역삼동,710
신안네트빌1단지,5,강서구,방화동,868
공릉2신도브래뉴아파트,5,노원구,공릉동,749
유진스웰,5,광진구,광장동,121
우장산숲아이파크,5,강서구,화곡동,1173
길음서희스타힐스,5,성북구,하월곡동,229
쌍용플래티넘노블,5,구로구,구로동,46
이에스에이아파트3,5,도봉구,방학동,716-1
이좋은집,5,구로구,오류동,46-1
낙성대현대(296),5,관악구,봉천동,296
LG선릉에클라트(A),5,강남구,삼성동,142-7
금하뜨라네,5,양천구,신월동,142-14
이펜하우스3단지,5,양천구,신정동,1316
남성,5,영등포구,문래동2가,35
남청파인힐,5,은평구,응암동,742-3
내이처해밀,5,영등포구,영등포동1가,145
화양타워,5,광진구,화양동,110-37
노량진맨션,5,동작구,노량진동,227-5
수락현대,5,노원구,상계동,1272
LG선릉에클라트(B),5,강남구,삼성동,142-3
공릉우성아파트,5,노원구,공릉동,738
구로현대,5,구로구,구로동,1256
가락3차쌍용스윗닷홈(103동),5,송파구,가락동,54
공항동부센트레빌,5,강서구,공항동,1374
"현대5차(71,72동)",5,강남구,압구정동,455
서울숲르씨엘,5,성동구,금호동4가,1555
염창3차보람,5,강서구,염창동,301
홍은센트레빌,5,서대문구,홍은동,461
송파호반베르디움더퍼스트,5,송파구,오금동,619
극동상록수,5,강서구,염창동,280
서울대역마에스트로,5,관악구,봉천동,869-6
구암,5,은평구,신사동,366
홍익한신,5,성동구,홍익동,119-1
그랜드아이파크,5,강서구,화곡동,1095
해태보라매타워,5,관악구,봉천동,729-32
성수우방2차아파트,5,성동구,성수동2가,286
방화메이빌,5,강서구,방화동,902
마젤란21,5,중랑구,면목동,1531
보문하우스토리,5,성북구,보문동4가,116
디오반,5,은평구,증산동,173-1
정은스카이빌(1044),5,양천구,신월동,1044
시티파크(2단지),5,용산구,한강로3가,63-387
창동현대4차,5,도봉구,창동,818
무악재한화,5,서대문구,홍제동,464
묵정,5,중구,묵정동,11-67
롯데캐슬(1057-1),5,양천구,신월동,1057-1
등촌파밀리에더클래식101동,5,강서구,등촌동,722
삼성광장1,5,광진구,광장동,561
등촌퀸즈포디엄삼익,5,강서구,등촌동,511-4
신성노바빌아파트,5,송파구,풍납동,510
문래해태,5,영등포구,문래동3가,13
드림시드,5,영등포구,당산동,171-19
면목삼익아파트,5,중랑구,면목동,1516
태영으뜸(데시앙),5,서대문구,홍제동,373
북한산포레스트,5,은평구,대조동,179-16
마에스트로캠퍼스타운,5,관악구,봉천동,893-12
잠실푸르지오월드마크,5,송파구,신천동,11-4
보광,5,구로구,구로동,440
신림2차푸르지오,5,관악구,신림동,1736
미라보,5,도봉구,쌍문동,160
미라쉘,5,노원구,공릉동,670-6
비체힐리버뷰,5,마포구,마포동,449
종인아네스트,5,구로구,구로동,110
미래하임(6-19),5,은평구,대조동,6-19
태릉우성아파트,5,노원구,공릉동,254
청계리버팰리스A,5,중구,황학동,2033
제창그로힐,5,관악구,신림동,1728
"산장아파트가동,나동",5,성북구,정릉동,780
면목삼호101,5,중랑구,면목동,1513
레이크해모로,5,송파구,송파동,58-4
래미안용산더센트럴,5,용산구,한강로2가,422
메종드로제,5,강서구,화곡동,926-3
마포한강푸르지오,5,마포구,합정동,472
코스모그린,5,관악구,신림동,1425-4
스카이캐슬,5,강북구,번동,446-59
마포한강2차푸르지오,5,마포구,합정동,473
삼두,5,영등포구,신길동,2-3
북한강(성원),5,용산구,이촌동,422
캠퍼스드림오피스텔,5,동대문구,휘경동,336-32
마포트라팰리스2차,5,마포구,아현동,738
충정리시온,5,서대문구,충정로3가,465
래미안삼성2차,5,강남구,삼성동,7-3
래미안대치하이스턴,5,강남구,대치동,985
충무로엘크루메크로시티2차,5,중구,충무로5가,36-2
장위지웰에스테이트,5,성북구,장위동,322-22
용산큐브,5,용산구,문배동,24-4
마곡엠밸리1단지,5,강서구,마곡동,734
래미안프리미어팰리스,5,광진구,자양동,859
반석블레스빌,5,송파구,오금동,55-8
리첸시아,5,영등포구,여의도동,61
우성KBS(113동),5,서초구,양재동,160-2
정릉중앙하이츠아파트,5,성북구,정릉동,809
스마트트라움,5,도봉구,창동,661-55
우성8,5,강남구,개포동,179
밤섬예가클래식,5,마포구,현석동,118
브라운스톤방배,5,서초구,방배동,899-16
동일,5,서대문구,홍은동,457
청솔2차우성,5,동대문구,답십리동,80-2
청솔아파트8,5,노원구,공릉동,91
파라타워,5,서대문구,대현동,90-70
반도,5,용산구,이촌동,301-170
방배중앙센트레빌,5,서초구,방배동,3282
